job_title,required_skills,responsibilities,experience_required,education_required,candidate_skills,matched_score
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Financial Statements, Bank Reconciliations and General Ledger Expertise, Flexible Team Player, Financial Statement Analysis, Tax Return Filing, GAAP Understanding, Bank Reconciliations and Balancing, Microsoft Word, Excel, Access, Powerpoint, Outlook, Asset Keeper Pro Software, Quickbooks Software, Fixed Asset Solutions Software, Creative Solutions Bookkeeping Software, HOST Software, Document Manager Software, Prosystem, Ultratax, Lacerte Tax Preparation Software",0.2733333333333334
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Full Accounting Cycle, Account Reconciliation, General Ledger Accounting, Financial Statement Analysis, Budget Planning, Cash Management, Accounts Receivable Accounts Payable, Inventory & Purchases, Fixed Assets, Microsoft Excel, Microsoft Office Suite, Microsoft Outlook, Microsoft Powerpoint, Microsoft Word, ADP, Quickbooks, Peachtree, CDI, PR Soft, PICO or SURI, PC Law",0.3499999999999999
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"GIS, Lighting Designs Using Visual Professional, Access, Excel, Microsoft Office, Power Point",0.65
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Game Theory, Bounded Rationality, Cryptography, Algorithms, Social Networks, Analysis of Algorithms, Combinatorial Optimizations",0.736666667
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Generally Accepted Accounting Principles, Generally Accepted Auditing Standards, Interviewing Techniques, Research & Data Gathering, Financial Analysis, Budget Preparation, Accounts Payable/accounts Receivable, OMB Circular A-133, MS Office, Quickbooks, Accounting, Administrative, Agency, Audit Report, Backup, Bank Reconciliations, Basic, Billing, Budgets, Cash Register, Cashier, Catalog, Clerical, Conferences, Contracts, Client, Data Analysis, Database, Decision-making, Direction, Documentation, Financial, Financial Statements, Funds, Legal, Money, Policies, Processes, Video",0.0999999999999999
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"HTML, CSS, JavaScript (angular, Python, Git, Algorithm Design, Technical Writing, Data Analysis, Interpersonal Communication, Patience",0.716666667
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Hiring and Retention, Training and Development, Recruiting, Compensation/payroll, Employee Relations, Exceptional Interpersonal Skills, Compensation Administration, Personnel Records Maintenance, Affirmative Action Compliance, New Hire Orientation, Mediation Expertise, API, Approach, ATL, Audio, Backup, Broadcast, C++, CLI, CA, Hardware, Concept, Content, Clients, Documentation, Dynamic HTML5, Editing, XML, FTP, Functional, Drawing, GUI, Ids, Innovation, Explorer, IP, JavaScript, JSON, LAN, MB, C#, MFC, Office, Win, Windows, Migration, NAS, OOP, Proxy, Rendering, SAN, Scrum, Servers, Specification, Team Management, Threads, Troubleshoot, Video, Video Editing, Visual C++, Workflow, Writer",0.54
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Identify Electronic Components and Schematic Symbols, Utilize Oscilloscopes to Measure AC Frequency, Very Proficient in Soldering, Studied and Understand Programmable Logic Controllers, Digital Communications with Fiber Optics, Strong Oral and Written Communication Skills",0.783333333
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Ifixit Pro Tech Toolkit, Passmark Memtest86, Malwarebytes, Recuva, Ultimate Boot CD (UBCD, Windows Installation USB/DVD, Teamviewer, Driver Booster, Falcon Dust-off Compressed Gas Duster, Fluke 115 Compact True-rms Digital Multimeter",0.55
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Internet, Microsoft Office, MS Word, MS Power Point, MS Excel, Pivot Tables, Spreadsheets, Macros, Business Objects, Lombardi, Eagle Accounting System, PEGA, DRAS, Workbench, Account Reconciliations, Detail-oriented, Variance Analysis, Analytical, Expert in MS Office Suite, Account Reconciliation Expert, Effective Time Management, Complex Problem Solving, Superior Research Skills, MS Office: Database, MS Office: V-look Up, MS Office: Pivot Tables, MS Office: Outlook, Company Platforms: Business Objects, Company Platforms: Workbench, Company Platforms: Eagle, Company Platforms: Pega, Company Platforms: Lombardi, Company Platforms: DRAS",0.65
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Java, C++, Python, Machine Learning, Algorithms, Natural Language Processing, Deep Learning, Computer Vision, Pattern Recognition, Data Science, Data Analysis, Software Engineer, Data Analyst, C, PySpark, Kubeflow",0.85
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Java, Spring, JavaScript, CSS, HTML, REST Apis, React Native, Kotlin, PostgreSQL, MySQL",0.826666667
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Java, Unix, Git, Swift, SQL, HTML/CSS",0.783333333
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"JavaScript (angular, HTML/ CSS, Python (django, SQL (postgresql, Oracle, REST Apis (graphql, Git",0.783333333
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"JavaScript (angular, HTML/ CSS, Python (django, SQL (postgresql, Oracle, REST Apis, Git",0.783333333
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"JavaScript (angular, HTML/CSS, Python (django, SQL (mysql, PostgreSQL, Git, Ruby on Rails",0.583333333
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"JavaScript, Visual Studio Code, Git, TensorFlow, Selenium (automated Testing, Docker",0.783333333
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Know-your-consumer (KYC, Statistical Process Control, Cost Reduction and Avoidance, Systems Engineering, Systems Engineering Management, Software Systems Engineering, Quality Control, Failure Analysis, Tools of Operations Research, MS Office, Auto CAD, Inspection, Lean Manufacturing, Process Control, Process Design, Simulation, System Configuration",0.85
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Lead Development, Build Teams, Mentor, Interface with Customers and Vendors, Architect End to End, Digital TV, Industrial Automation, Control Systems, C, C++, Java, JVM, Embedded Linux, LXC, Device Drivers, Socs, RTOS - OS9, Vxworks, DVB, MPEG, H.264, HLS, MP4, JSON, REST, SOAP, XML, SNMP, TR069, Microcontrollers, Hardware, Matlab, Octave, Mathematical Modeling, Integrating Content Protection Systems, Agile Methodologies, Scrum, SDLC, Project Planning and Management, Leadership",0.85
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Leadership Development, Project Management, Budgeting, Employee Management, Operations Management, Business Management, Inventory Management, Risk Management, Staff Development",0.383333
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Live Electrical, Arc Flash, Lock-out/tag-out, ESD, Functional Testing, Troubleshooting, ISO-9001 Standards, Electrical Equipment Operation, Mechanical Repair, Oil Servicing, Power Generation, Soldering, Electrical Component Repair, Safety Awareness, Schematics, Blueprints, Drawings, Various Testing Equipment, Equipment/wiring Installation, Solenoid/valves, PC Repair, Fabrication, Well Organized, Self Motivated, Excellent Written and Verbal Communication Skills",0.19
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"MATLAB, Python, Aspen, Minitab, Catalysis, Research Analysis, Data Analytics, Deep Learning, Machine Learning, Process Optimization, Research Scientist, Chemical Engineering, Compound Synthesis",0.65
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"MIS Reporting, Advanced Excel, Dashboards, Data Analysis, SQL, MySQL, Power BI, Machine Learning, Linear Regression, Statistical Analysis, Clustering, NoSQL, MongoDB, Python, EDA, Business Intelligence, Logistic Regression",0.65
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"MS Office, Minitab, Powerpoint, Excel, Solid Works, Autocad, Pro E, MS Access, SAP, Java, C, C++, Visual Basic, R, Python, Calibration, Charts, Data Analysis, Database, Designing, Documentation, Forecasting, IMS, Inspection, Inventory, ISO, ISO 9001, Lean Manufacturing, Process Improvement, Programming, Quality, Safety, SAP R/3, Scheduling, Siemens, SOP, Strategy/planning, Supervising 4, Reduce Waste",0.76
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning Engineer, C++, Technical Documentation, Natural Language Processing, SQL, Tableau, Python, AWS, Azure, SAP, Oracledb, Heroku",0.75
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning Engineer, Data Analyst, Natural Language Processing, Deep Learning, Reinforcement Learning, TensorFlow, Keras, Scikit Learn, NumPy, Pandas, Matplotlib, Python",0.65
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning Engineer, Data Processing, Data Modelling, Data Structures, Deep Learning, Application Development, Python, Django, Flask, Kubernetes, C++",0.726666667
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning Engineering, Algorithm Development, Python, Data Arbitration, Neural Networks, PyTorch, Pattern Recognition, Chatbot",0.75
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Artificial Intelligence, Python, Predictive Analytics, Statistical Modeling, Data Visualization, Data Analysis, Data Mining, Data Validation, Power BI, Text Analytics, Data Modeling, Data Analyst",0.85
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Cloud Architecture, Conversational AI, Natural Language Processing, Transformers, Huggingface, RNN, LSTM, GRU",0.683333333
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Data Analysis, Data Visualization, Risk Assessment, Debugging, Database Management, Access Control, IAM, Sail Point, Java, Python, MySQL, MongoDB, Data Structures",0.726666667
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Data Analytics, Data Manipulation, Data Mining, Deep Learning, Algorithms, Selenium, Jenkins, Python, Java, SQL, Quality Control",0.793333333
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Data Analytics, Project Management, Software Development, Agile Methodology, Business Growth",0.716666667
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Data Mining, Artificial Intelligence, Natural Language Processing, Predictive Modeling, Financial Analysis, Python, SQL, Pandas, Time Series Analysis",0.783333333
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Data Processing, Data Visualization, Deep Learning, SQL, Python Programming, Pycharm, Django",0.65
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Data Science, Deep Learning, Decision Trees, Random Forest, Xgboost, Catboost, Classification, Regression, Scikit Learn, NumPy, Pandas, OpenCV, Python, Matplotlib, Loss Optimization",0.75
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Data Science, PowerBi, Data Visualisation, Data Mining, Data Modelling, Data Extraction, Text Analysis, Natural Language Processing",0.85
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Data Structures, Data Mining, Data Modeling, Python, Java Programming, Algorithms",0.683333333
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Data Transition, Natural Language Processing, Predictive Analytics, Data Cleaning, Data Visualization, Deep Learning, BERT Modelling, TensorFlow, Python, Scikit Learn, Data Computation Libraries in Python",0.736666667
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Deep Learning, Computer Vision, Image Processing, Neural Networks, Contextual Reasoning",0.793333333
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Deep Learning, Computer Vision, Pattern Recognition, Image Processing, Image Segmentation, Python, Ruby, PILLOW, OpenCV",0.826666667
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Deep Learning, Logistic Regression, K-means Clustering, LSTM, Emperical Modelling",0.85
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Deep Learning, Neural Networks, ML Algorithms, Python, NumPy, Scikit Learn, Matplotlib, Keras, Pandas, TensorFlow, Seaborn, Java, Reactjs, Nodejs",0.77
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Deep Learning, Python, NLP, Computer Vision, Image Processing, SQL, Data Analysis, Big Data, Spark, Apache HIVE, Apache Pig, TensorFlow, Sklearn, Data Visualization, Data Science",0.716666667
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Linear Regression, Ridge Regression, Lasso Regression, Tableau, Time Series Analysis",0.65
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Logistic Regression, Business Analysis, Python, SQL, Pandas, NumPy",0.65
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Method Development, Artificial Intelligence, Data Modeling, Data Visualization, Data Validation, Deep Learning, MySQL, MongoDB, Python, Plotly, Seaborn, Matplotlib",0.77
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Natural Language Processing, Artificial Intelligence, Python, SQL, Docker, Spacy, NumPy, Pandas, TensorFlow",0.736666667
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Natural Language Processing, Deep Learning, Business Analysis, Python, NumPy, Pandas, Scikit Learn, TensorFlow, Keras, PySpark",0.75
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Natural Language Processing, Deep Learning, Sentiment Analysis, Python, NLTK, BERT, GPT, Xlnet, Text Analysis, Text Extraction, OCR",0.76
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Python, SQL, Artificial Intelligence, Business Analytics, Data Extraction, Data Analysis, Haskell, Flutter, Android",0.726666667
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Software Developer, Software Engineering, ML Engineer, Model Building, Deep Learning, NumPy, Pandas, PySpark, Hadoop, Matplotlib, Keras, TensorFlow, Tensorflowjs, Angularjs, Computer Vision, Natural Language Processing, Huggingface, Data Wrangling, Scikit Learn, Algorithm Optimization",0.85
Data Science Engineer,"Business Analysis, Effective Communication Skills, Java, REST API Design, Soft Skills, Software Development","Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support",At least 2 years,Bachelor of Science (BSc) in Computer Science & Engineering,"Machine Learning, Software Development, Text Analysis, Natural Language Processing, Image Processing, Python, Data Management, Scikit Learn, C, C#, .NET, SQL",0.826666667
